"BehaviorSpace results (NetLogo 6.2.2)"
"AntsVariablesTest.nlogo"
"Baseline 2"
"08/18/2022 10:52:15:202 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","nTrees","spawnChance","spiderStability","nutrition","showPS","nPrey","showPF","nAntlions","nSpiders","initFood","startingCount","showPA","nEnergy","week","antWars","nFlowers","nBushes","spawnRate","witherRate","[step]","count workers","food1Total","storedFoodTEST","count [bushes in-radius 10] of patch 0 0","count [bushes in-radius 20] of patch 0 0","count [bushes in-radius 30] of patch 0 0"
"609","25","1","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","2","5","422","48","1820","2003","1","3","5"
"613","25","1","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","10","2","201","46","1800","2023","1","3","5"
"603","25","1","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","1","10","765","51","2025","2007","1","3","5"
"616","25","1","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","10","5","191","48","1785","2004","1","3","5"
"615","25","1","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","10","2","209","45","1790","2012","1","3","5"
"618","25","1","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","10","5","159","42","1765","2008","1","3","5"
"611","25","1","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","2","10","419","48","1860","2003","1","3","5"
"610","25","1","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","2","10","387","48","1815","2011","1","3","5"
"614","25","1","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","10","2","236","46","1795","2005","1","3","5"
"619","25","1","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","10","10","181","46","1780","2008","1","3","5"
"595","25","1","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","1","2","1054","84","2285","2006","1","3","5"
"621","25","1","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","10","10","203","46","1800","2010","1","3","5"
"612","25","1","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","2","10","378","48","1805","2002","1","3","5"
"617","25","1","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","10","5","244","48","1840","2001","1","3","5"
"620","25","1","100","400","false","25","false","5","2","500","40","false","270","80","35","50","15","10","10","219","47","1825","2015","1","3","5"
"625","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","1","5","404","48","1680","2002","1","3","5"
"622","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","1","2","554","47","1790","2009","1","3","5"
"631","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","2","2","415","46","1820","2005","1","3","5"
"623","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","1","2","608","48","1790","2005","1","3","5"
"624","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","1","2","594","46","1790","2005","1","3","5"
"633","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","2","2","291","45","1750","2015","1","3","5"
"632","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","2","2","371","42","1750","2009","1","3","5"
"634","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","2","5","297","43","1740","2003","1","3","5"
"628","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","1","10","584","46","1770","2003","1","3","5"
"629","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","1","10","536","47","1765","2004","1","3","5"
"627","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","1","5","700","48","1770","2010","1","3","5"
"640","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","10","2","193","42","1785","2004","1","3","5"
"636","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","2","5","417","44","1785","2005","1","3","5"
"642","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","10","2","214","44","1770","2002","1","3","5"
"639","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","2","10","329","45","1750","2015","1","3","5"
"637","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","2","10","387","43","1775","2005","1","3","5"
"638","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","2","10","347","44","1755","2008","1","3","5"
"626","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","1","5","766","48","1775","2005","1","3","5"
"643","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","10","5","181","42","1775","2010","1","3","5"
"635","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","2","5","447","46","1815","2013","1","3","5"
"641","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","10","2","217","44","1805","2008","1","3","5"
"630","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","1","10","679","48","1810","2003","1","3","5"
"646","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","10","10","206","44","1810","2005","1","3","5"
"644","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","10","5","207","43","1790","2003","1","3","5"
"648","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","10","10","196","43","1795","2009","1","3","5"
"645","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","10","5","188","43","1760","2005","1","3","5"
"647","25","1","100","400","false","25","false","5","2","500","40","false","270","200","35","50","15","10","10","220","46","1860","2016","1","3","5"
"652","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","1","5","436","48","1830","2017","1","3","5"
"658","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","2","2","415","48","1830","2006","1","3","5"
"660","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","2","2","447","48","1910","2002","1","3","5"
"662","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","2","5","439","48","1915","2007","1","3","5"
"659","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","2","2","449","48","1900","2001","1","3","5"
"654","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","1","5","516","48","1845","2019","1","3","5"
"661","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","2","5","447","48","1920","2001","1","3","5"
"657","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","1","10","600","48","1880","2011","1","3","5"
"653","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","1","5","684","48","1950","2001","1","3","5"
"649","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","1","2","817","48","2175","2003","1","3","5"
"663","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","2","5","389","48","1825","2004","1","3","5"
"655","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","1","10","629","48","1955","2005","1","3","5"
"650","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","1","2","939","48","2245","2004","1","3","5"
"664","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","2","10","403","48","1875","2009","1","3","5"
"672","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","10","5","175","47","1740","2004","1","3","5"
"665","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","2","10","393","48","1840","2003","1","3","5"
"666","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","2","10","375","48","1805","2006","1","3","5"
"651","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","1","2","1046","48","2325","2001","1","3","5"
"667","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","10","2","219","48","1795","2006","1","3","5"
"671","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","10","5","216","48","1765","2007","1","3","5"
"673","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","10","10","210","48","1830","2019","1","3","5"
"668","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","10","2","208","48","1785","2014","1","3","5"
"656","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","1","10","768","48","2135","2001","1","3","5"
"670","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","10","5","200","48","1775","2006","1","3","5"
"675","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","10","10","225","48","1745","2006","1","3","5"
"669","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","10","2","247","48","1825","2008","1","3","5"
"674","25","1","100","400","false","25","false","5","2","500","40","false","500","60","35","50","15","10","10","203","48","1795","2028","1","3","5"
"683","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","1","10","495","48","1770","2002","1","3","5"
"679","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","1","5","572","48","1805","2001","1","3","5"
"676","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","1","2","673","48","1865","2006","1","3","5"
"681","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","1","5","464","48","1755","2005","1","3","5"
"678","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","1","2","634","48","1815","2003","1","3","5"
"686","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","2","2","346","48","1765","2008","1","3","5"
"687","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","2","2","415","48","1780","2014","1","3","5"
"680","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","1","5","638","48","1825","2003","1","3","5"
"682","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","1","10","586","48","1845","2005","1","3","5"
"688","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","2","5","414","48","1810","2016","1","3","5"
"677","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","1","2","773","48","1925","2005","1","3","5"
"685","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","2","2","466","48","1795","2018","1","3","5"
"694","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","10","2","190","45","1800","2001","1","3","5"
"696","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","10","2","197","46","1755","2010","1","3","5"
"691","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","2","10","327","48","1720","2002","1","3","5"
"695","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","10","2","201","45","1795","2012","1","3","5"
"697","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","10","5","193","47","1765","2013","1","3","5"
"689","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","2","5","402","48","1770","2001","1","3","5"
"684","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","1","10","586","48","1835","2005","1","3","5"
"570","25","1","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","1","2","1785","255","3750","2006","1","3","5"
"693","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","2","10","312","48","1715","2005","1","3","5"
"690","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","2","5","410","48","1830","2002","1","3","5"
"698","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","10","5","179","47","1735","2005","1","3","5"
"700","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","10","10","197","47","1735","2002","1","3","5"
"699","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","10","5","179","46","1760","2004","1","3","5"
"692","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","2","10","400","48","1805","2009","1","3","5"
"702","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","10","10","206","47","1805","2023","1","3","5"
"701","25","1","100","400","false","25","false","5","2","500","40","false","500","80","35","50","15","10","10","190","46","1745","2011","1","3","5"
"705","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","1","2","387","45","1685","2005","1","3","5"
"704","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","1","2","469","47","1715","2005","1","3","5"
"715","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","2","5","340","44","1710","2002","1","3","5"
"713","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","2","2","356","43","1700","2005","1","3","5"
"714","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","2","2","355","45","1745","2009","1","3","5"
"706","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","1","5","559","46","1720","2002","1","3","5"
"568","25","1","100","400","false","25","false","5","2","500","40","false","270","60","35","50","15","1","2","2000","313","4070","1807","1","3","5"
"712","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","2","2","382","42","1710","2005","1","3","5"
"711","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","1","10","490","47","1705","2001","1","3","5"
"716","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","2","5","383","43","1745","2002","1","3","5"
"710","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","1","10","494","46","1725","2006","1","3","5"
"717","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","2","5","352","46","1785","2011","1","3","5"
"709","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","1","10","530","46","1725","2009","1","3","5"
"703","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","1","2","732","48","1745","2004","1","3","5"
"721","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","10","2","180","43","1685","2006","1","3","5"
"708","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","1","5","552","47","1705","2003","1","3","5"
"707","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","1","5","589","48","1670","2001","1","3","5"
"723","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","10","2","205","42","1765","2009","1","3","5"
"725","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","10","5","177","43","1725","2007","1","3","5"
"724","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","10","5","206","43","1765","2003","1","3","5"
"726","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","10","5","207","45","1770","2010","1","3","5"
"719","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","2","10","382","43","1770","2008","1","3","5"
"720","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","2","10","360","44","1770","2015","1","3","5"
"722","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","10","2","198","40","1710","2003","1","3","5"
"727","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","10","10","191","45","1770","2002","1","3","5"
"728","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","10","10","188","41","1745","2007","1","3","5"
"718","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","2","10","374","44","1755","2003","1","3","5"
"729","25","1","100","400","false","25","false","5","2","500","40","false","500","200","35","50","15","10","10","198","41","1745","2013","1","3","5"
"731","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","1","2","1361","1","615","8","1","3","5"
"732","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","1","2","1401","1","645","10","1","3","5"
"735","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","1","5","1481","4","1290","8","1","3","5"
"730","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","1","2","1556","3","775","5","1","3","5"
"737","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","1","10","1616","14","1465","56","1","3","5"
"738","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","1","10","2000","10","1300","123","1","3","5"
"740","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","2","2","2000","13","1425","163","1","3","5"
"733","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","1","5","1741","1","905","52","1","3","5"
"736","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","1","10","2000","14","1340","8","1","3","5"
"739","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","2","2","2000","5","1740","111","1","3","5"
"742","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","2","5","2000","15","2230","121","1","3","5"
"743","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","2","5","2000","34","2340","10","1","3","5"
"734","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","1","5","2000","7","1375","76","1","3","5"
"744","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","2","5","2000","35","2405","10","1","3","5"
"741","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","2","2","2000","21","2620","10","1","3","5"
"745","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","2","10","2000","36","3230","199","1","3","5"
"747","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","2","10","2000","20","2000","346","1","3","5"
"757","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","1","2","1286","3","740","5","1","3","5"
"746","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","2","10","2000","67","4630","10","1","3","5"
"758","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","1","2","2000","2","1015","16","1","3","5"
"759","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","1","2","2000","3","975","13","1","3","5"
"760","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","1","5","2000","3","1065","50","1","3","5"
"762","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","1","5","2000","2","1175","95","1","3","5"
"761","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","1","5","1936","5","1530","83","1","3","5"
"763","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","1","10","2000","2","1040","34","1","3","5"
"764","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","1","10","2000","5","1285","26","1","3","5"
"750","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","10","2","2000","229","6990","118","1","3","5"
"748","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","10","2","2000","301","7640","40","1","3","5"
"768","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","2","2","2000","11","2000","217","1","3","5"
"751","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","10","5","2000","320","7860","49","1","3","5"
"765","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","1","10","2000","6","1210","60","1","3","5"
"756","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","10","10","2000","310","8475","583","1","3","5"
"767","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","2","2","2000","23","2225","10","1","3","5"
"752","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","10","5","2000","273","7725","10","1","3","5"
"754","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","10","10","2000","291","8010","133","1","3","5"
"755","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","10","10","2000","316","7710","16","1","3","5"
"749","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","10","2","2000","254","7185","44","1","3","5"
"770","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","2","5","2000","30","2935","10","1","3","5"
"771","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","2","5","2000","38","3050","10","1","3","5"
"753","25","15","100","100","false","25","false","5","2","500","40","false","150","60","35","50","15","10","5","2000","304","7415","50","1","3","5"
"766","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","2","2","2000","45","3820","12","1","3","5"
"769","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","2","5","2000","25","3260","10","1","3","5"
"772","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","2","10","2000","61","3530","10","1","3","5"
"780","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","10","5","1191","109","4455","2005","1","3","5"
"779","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","10","5","1405","125","4990","2008","1","3","5"
"773","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","2","10","2000","70","3955","10","1","3","5"
"774","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","2","10","2000","37","3330","10","1","3","5"
"781","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","10","10","1432","140","5460","2003","1","3","5"
"784","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","1","2","2000","36","1495","49","1","3","5"
"785","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","1","2","2000","39","1630","10","1","3","5"
"786","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","1","2","2000","17","1240","10","1","3","5"
"787","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","1","5","2000","29","1460","16","1","3","5"
"777","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","10","2","2000","200","6905","1520","1","3","5"
"775","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","10","2","2000","220","7335","1663","1","3","5"
"776","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","10","2","2000","201","6800","1435","1","3","5"
"778","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","10","5","2000","211","6185","789","1","3","5"
"788","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","1","5","2000","42","1670","10","1","3","5"
"796","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","2","5","981","48","2375","2010","1","3","5"
"789","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","1","5","2000","47","1740","53","1","3","5"
"790","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","1","10","2000","51","1985","218","1","3","5"
"782","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","10","10","2000","209","7350","1874","1","3","5"
"783","25","15","100","100","false","25","false","5","2","500","40","false","150","80","35","50","15","10","10","2000","213","7395","1827","1","3","5"
"802","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","10","2","662","48","2145","2013","1","3","5"
"791","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","1","10","2000","48","1690","94","1","3","5"
"792","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","1","10","2000","45","1725","77","1","3","5"
"793","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","2","2","2000","52","3335","1380","1","3","5"
"803","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","10","2","561","46","2080","2012","1","3","5"
"804","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","10","2","639","48","2110","2006","1","3","5"
"805","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","10","5","547","45","2045","2002","1","3","5"
"794","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","2","2","2000","49","3470","1628","1","3","5"
"807","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","10","5","570","48","2055","2001","1","3","5"
"806","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","10","5","687","48","2185","2017","1","3","5"
"798","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","2","5","1645","53","3425","2003","1","3","5"
"810","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","10","10","687","48","2195","2012","1","3","5"
"809","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","10","10","748","48","2165","2001","1","3","5"
"795","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","2","2","2000","53","3710","1797","1","3","5"
"808","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","10","10","843","49","2385","2006","1","3","5"
"801","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","2","10","1594","51","3250","2004","1","3","5"
"797","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","2","5","2000","52","3965","1999","1","3","5"
"811","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","1","2","1051","6","670","8","1","3","5"
"799","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","2","10","2000","53","3380","1399","1","3","5"
"814","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","1","5","1086","3","600","18","1","3","5"
"812","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","1","2","1341","3","670","5","1","3","5"
"800","25","15","100","100","false","25","false","5","2","500","40","false","150","200","35","50","15","2","10","2000","52","3740","1915","1","3","5"
"816","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","1","5","1471","1","755","30","1","3","5"
"815","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","1","5","1431","2","815","9","1","3","5"
"819","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","1","10","1141","11","1000","15","1","3","5"
"813","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","1","2","1711","10","920","97","1","3","5"
"818","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","1","10","1581","6","1205","54","1","3","5"
"817","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","1","10","1656","10","1260","171","1","3","5"
"821","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","2","2","1641","6","1495","94","1","3","5"
"820","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","2","2","1656","14","2180","208","1","3","5"
"823","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","2","5","1596","11","2515","212","1","3","5"
"824","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","2","5","1711","23","2595","308","1","3","5"
"822","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","2","2","1716","30","2560","351","1","3","5"
"825","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","2","5","1716","29","2575","385","1","3","5"
"826","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","2","10","1656","40","3690","295","1","3","5"
"827","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","2","10","1711","38","3075","426","1","3","5"
"828","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","2","10","1716","37","3575","955","1","3","5"
"829","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","10","2","1716","48","6100","1938","1","3","5"
"830","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","10","2","1716","48","5380","1346","1","3","5"
"831","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","10","2","1716","48","6080","1907","1","3","5"
"832","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","10","5","1673","48","6055","2005","1","3","5"
"833","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","10","5","1675","48","5890","2004","1","3","5"
"835","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","10","10","1470","48","5780","2006","1","3","5"
"834","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","10","5","1679","48","5980","2006","1","3","5"
"839","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","1","2","2000","3","845","47","1","3","5"
"837","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","10","10","1625","48","5985","2012","1","3","5"
"838","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","1","2","2000","3","800","59","1","3","5"
"842","25","15","100","100","false","25","false","5","2","500","40","false","270","80","35","50","15","1","5","1551","4","965","4","1","3","5"
"836","25","15","100","100","false","25","false","5","2","500","40","false","270","60","35","50","15","10","10","1685","48","6155","2003","1","3","5"
