"BehaviorSpace results (NetLogo 6.2.2)"
"AntsSwarmWars.nlogo"
"Baseline 3 - Plus Threats"
"08/19/2022 18:45:56:837 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-30","30"
"[run number]","nTrees","spawnChance","spiderStability","nutrition","showPS","nPrey","showPF","nAntlions","nSpiders","initFood","startingCount","showPA","nEnergy","week","antWars","nFlowers","nBushes","spawnRate","witherRate","[step]","count workers","food1Total","storedFoodTEST","count [bushes in-radius 10] of patch 0 0","count [bushes in-radius 20] of patch 0 0","count [bushes in-radius 30] of patch 0 0"
"212","25","15","200","230","false","25","false","8","10","500","40","false","280","85","35","50","15","2","5","2000","115","1605","10","1","3","5"
"217","25","15","200","230","false","25","false","10","4","500","30","false","280","85","35","50","15","1","5","2000","3","355","10","1","3","5"
"214","25","15","200","230","false","25","false","8","10","500","50","false","280","85","35","50","15","1","5","2000","4","675","10","1","3","5"
"213","25","15","200","230","false","25","false","8","10","500","40","false","280","85","35","50","15","3","5","2000","147","2275","10","1","3","5"
"215","25","15","200","230","false","25","false","8","10","500","50","false","280","85","35","50","15","2","5","2000","81","1390","10","1","3","5"
"220","25","15","200","230","false","25","false","10","4","500","40","false","280","85","35","50","15","1","5","2000","46","1090","10","1","3","5"
"219","25","15","200","230","false","25","false","10","4","500","30","false","280","85","35","50","15","3","5","2000","163","2280","312","1","3","5"
"218","25","15","200","230","false","25","false","10","4","500","30","false","280","85","35","50","15","2","5","2000","96","1430","10","1","3","5"
"216","25","15","200","230","false","25","false","8","10","500","50","false","280","85","35","50","15","3","5","2000","196","3785","1333","1","3","5"
"222","25","15","200","230","false","25","false","10","4","500","40","false","280","85","35","50","15","3","5","2000","131","1665","10","1","3","5"
"224","25","15","200","230","false","25","false","10","4","500","50","false","280","85","35","50","15","2","5","2000","164","2415","281","1","3","5"
"223","25","15","200","230","false","25","false","10","4","500","50","false","280","85","35","50","15","1","5","2000","29","985","10","1","3","5"
"221","25","15","200","230","false","25","false","10","4","500","40","false","280","85","35","50","15","2","5","2000","162","1850","10","1","3","5"
"229","25","15","200","230","false","25","false","10","8","500","40","false","280","85","35","50","15","1","5","2000","6","530","10","1","3","5"
"227","25","15","200","230","false","25","false","10","8","500","30","false","280","85","35","50","15","2","5","2000","6","575","10","1","3","5"
"226","25","15","200","230","false","25","false","10","8","500","30","false","280","85","35","50","15","1","5","2000","4","515","10","1","3","5"
"228","25","15","200","230","false","25","false","10","8","500","30","false","280","85","35","50","15","3","5","2000","156","2150","200","1","3","5"
"225","25","15","200","230","false","25","false","10","4","500","50","false","280","85","35","50","15","3","5","2000","176","2860","423","1","3","5"
"232","25","15","200","230","false","25","false","10","8","500","50","false","280","85","35","50","15","1","5","2000","15","770","10","1","3","5"
"230","25","15","200","230","false","25","false","10","8","500","40","false","280","85","35","50","15","2","5","2000","177","2025","10","1","3","5"
"231","25","15","200","230","false","25","false","10","8","500","40","false","280","85","35","50","15","3","5","2000","192","3200","756","1","3","5"
"237","25","15","200","230","false","25","false","10","10","500","30","false","280","85","35","50","15","3","5","2000","2","500","14","1","3","5"
"235","25","15","200","230","false","25","false","10","10","500","30","false","280","85","35","50","15","1","5","2000","5","740","10","1","3","5"
"234","25","15","200","230","false","25","false","10","8","500","50","false","280","85","35","50","15","3","5","2000","141","1655","10","1","3","5"
"238","25","15","200","230","false","25","false","10","10","500","40","false","280","85","35","50","15","1","5","2000","7","640","10","1","3","5"
"236","25","15","200","230","false","25","false","10","10","500","30","false","280","85","35","50","15","2","5","2000","132","1740","10","1","3","5"
"233","25","15","200","230","false","25","false","10","8","500","50","false","280","85","35","50","15","2","5","2000","201","3070","652","1","3","5"
"243","25","15","200","230","false","25","false","10","10","500","50","false","280","85","35","50","15","3","5","2000","3","425","41","1","3","5"
"241","25","15","200","230","false","25","false","10","10","500","50","false","280","85","35","50","15","1","5","2000","16","830","10","1","3","5"
"240","25","15","200","230","false","25","false","10","10","500","40","false","280","85","35","50","15","3","5","2000","21","795","10","1","3","5"
"239","25","15","200","230","false","25","false","10","10","500","40","false","280","85","35","50","15","2","5","2000","57","1020","10","1","3","5"
"242","25","15","200","230","false","25","false","10","10","500","50","false","280","85","35","50","15","2","5","2000","51","1295","10","1","3","5"
"244","25","22","50","230","false","25","false","4","4","500","30","false","280","85","35","50","15","1","5","2000","25","770","15","1","3","5"
"246","25","22","50","230","false","25","false","4","4","500","30","false","280","85","35","50","15","3","5","2000","11","675","10","1","3","5"
"247","25","22","50","230","false","25","false","4","4","500","40","false","280","85","35","50","15","1","5","2000","15","705","10","1","3","5"
"245","25","22","50","230","false","25","false","4","4","500","30","false","280","85","35","50","15","2","5","2000","167","2005","10","1","3","5"
"248","25","22","50","230","false","25","false","4","4","500","40","false","280","85","35","50","15","2","5","2000","151","2005","10","1","3","5"
"253","25","22","50","230","false","25","false","4","8","500","30","false","280","85","35","50","15","1","5","2000","5","580","10","1","3","5"
"254","25","22","50","230","false","25","false","4","8","500","30","false","280","85","35","50","15","2","5","2000","1","410","12","1","3","5"
"249","25","22","50","230","false","25","false","4","4","500","40","false","280","85","35","50","15","3","5","2000","156","1975","10","1","3","5"
"252","25","22","50","230","false","25","false","4","4","500","50","false","280","85","35","50","15","3","5","2000","156","1870","10","1","3","5"
"250","25","22","50","230","false","25","false","4","4","500","50","false","280","85","35","50","15","1","5","2000","38","1140","10","1","3","5"
"256","25","22","50","230","false","25","false","4","8","500","40","false","280","85","35","50","15","1","5","2000","8","935","10","1","3","5"
"251","25","22","50","230","false","25","false","4","4","500","50","false","280","85","35","50","15","2","5","2000","185","2130","10","1","3","5"
"255","25","22","50","230","false","25","false","4","8","500","30","false","280","85","35","50","15","3","5","2000","8","660","10","1","3","5"
"259","25","22","50","230","false","25","false","4","8","500","50","false","280","85","35","50","15","1","5","2000","22","780","10","1","3","5"
"257","25","22","50","230","false","25","false","4","8","500","40","false","280","85","35","50","15","2","5","2000","16","960","10","1","3","5"
"260","25","22","50","230","false","25","false","4","8","500","50","false","280","85","35","50","15","2","5","2000","101","1325","10","1","3","5"
"262","25","22","50","230","false","25","false","4","10","500","30","false","280","85","35","50","15","1","5","1991","0","605","7","1","3","5"
"261","25","22","50","230","false","25","false","4","8","500","50","false","280","85","35","50","15","3","5","2000","49","1065","10","1","3","5"
"258","25","22","50","230","false","25","false","4","8","500","40","false","280","85","35","50","15","3","5","2000","165","2265","10","1","3","5"
"264","25","22","50","230","false","25","false","4","10","500","30","false","280","85","35","50","15","3","5","2000","129","1695","10","1","3","5"
"263","25","22","50","230","false","25","false","4","10","500","30","false","280","85","35","50","15","2","5","2000","18","705","10","1","3","5"
"265","25","22","50","230","false","25","false","4","10","500","40","false","280","85","35","50","15","1","5","2000","11","660","10","1","3","5"
"267","25","22","50","230","false","25","false","4","10","500","40","false","280","85","35","50","15","3","5","2000","11","560","10","1","3","5"
"271","25","22","50","230","false","25","false","8","4","500","30","false","280","85","35","50","15","1","5","2000","2","365","11","1","3","5"
"268","25","22","50","230","false","25","false","4","10","500","50","false","280","85","35","50","15","1","5","2000","1","745","13","1","3","5"
"266","25","22","50","230","false","25","false","4","10","500","40","false","280","85","35","50","15","2","5","2000","8","895","10","1","3","5"
"269","25","22","50","230","false","25","false","4","10","500","50","false","280","85","35","50","15","2","5","2000","3","760","13","1","3","5"
"273","25","22","50","230","false","25","false","8","4","500","30","false","280","85","35","50","15","3","5","2000","88","1385","10","1","3","5"
"270","25","22","50","230","false","25","false","4","10","500","50","false","280","85","35","50","15","3","5","2000","182","2645","269","1","3","5"
"274","25","22","50","230","false","25","false","8","4","500","40","false","280","85","35","50","15","1","5","2000","33","1040","10","1","3","5"
"272","25","22","50","230","false","25","false","8","4","500","30","false","280","85","35","50","15","2","5","2000","169","1900","10","1","3","5"
"275","25","22","50","230","false","25","false","8","4","500","40","false","280","85","35","50","15","2","5","2000","113","1720","19","1","3","5"
"277","25","22","50","230","false","25","false","8","4","500","50","false","280","85","35","50","15","1","5","1996","1","495","7","1","3","5"
"276","25","22","50","230","false","25","false","8","4","500","40","false","280","85","35","50","15","3","5","2000","147","1730","10","1","3","5"
"283","25","22","50","230","false","25","false","8","8","500","40","false","280","85","35","50","15","1","5","2000","8","685","10","1","3","5"
"281","25","22","50","230","false","25","false","8","8","500","30","false","280","85","35","50","15","2","5","2000","13","515","10","1","3","5"
"282","25","22","50","230","false","25","false","8","8","500","30","false","280","85","35","50","15","3","5","2000","19","915","10","1","3","5"
"280","25","22","50","230","false","25","false","8","8","500","30","false","280","85","35","50","15","1","5","2000","23","645","10","1","3","5"
"278","25","22","50","230","false","25","false","8","4","500","50","false","280","85","35","50","15","2","5","2000","198","2105","14","1","3","5"
"279","25","22","50","230","false","25","false","8","4","500","50","false","280","85","35","50","15","3","5","2000","178","2975","759","1","3","5"
"284","25","22","50","230","false","25","false","8","8","500","40","false","280","85","35","50","15","2","5","2000","104","1560","11","1","3","5"
"285","25","22","50","230","false","25","false","8","8","500","40","false","280","85","35","50","15","3","5","2000","57","1305","10","1","3","5"
"286","25","22","50","230","false","25","false","8","8","500","50","false","280","85","35","50","15","1","5","2000","0","885","12","1","3","5"
"289","25","22","50","230","false","25","false","8","10","500","30","false","280","85","35","50","15","1","5","1966","0","540","9","1","3","5"
"292","25","22","50","230","false","25","false","8","10","500","40","false","280","85","35","50","15","1","5","2000","0","650","11","1","3","5"
"291","25","22","50","230","false","25","false","8","10","500","30","false","280","85","35","50","15","3","5","2000","33","800","10","1","3","5"
"296","25","22","50","230","false","25","false","8","10","500","50","false","280","85","35","50","15","2","5","2000","1","665","10","1","3","5"
"290","25","22","50","230","false","25","false","8","10","500","30","false","280","85","35","50","15","2","5","2000","29","850","10","1","3","5"
"287","25","22","50","230","false","25","false","8","8","500","50","false","280","85","35","50","15","2","5","2000","154","2110","10","1","3","5"
"288","25","22","50","230","false","25","false","8","8","500","50","false","280","85","35","50","15","3","5","2000","150","2050","10","1","3","5"
"294","25","22","50","230","false","25","false","8","10","500","40","false","280","85","35","50","15","3","5","2000","3","795","10","1","3","5"
"295","25","22","50","230","false","25","false","8","10","500","50","false","280","85","35","50","15","1","5","2000","7","735","10","1","3","5"
"293","25","22","50","230","false","25","false","8","10","500","40","false","280","85","35","50","15","2","5","2000","16","1035","10","1","3","5"
"299","25","22","50","230","false","25","false","10","4","500","30","false","280","85","35","50","15","2","5","2000","31","805","10","1","3","5"
"301","25","22","50","230","false","25","false","10","4","500","40","false","280","85","35","50","15","1","5","1916","1","635","11","1","3","5"
"297","25","22","50","230","false","25","false","8","10","500","50","false","280","85","35","50","15","3","5","2000","57","1230","10","1","3","5"
"300","25","22","50","230","false","25","false","10","4","500","30","false","280","85","35","50","15","3","5","2000","4","625","13","1","3","5"
"298","25","22","50","230","false","25","false","10","4","500","30","false","280","85","35","50","15","1","5","2000","33","1110","23","1","3","5"
"302","25","22","50","230","false","25","false","10","4","500","40","false","280","85","35","50","15","2","5","2000","28","895","10","1","3","5"
"310","25","22","50","230","false","25","false","10","8","500","40","false","280","85","35","50","15","1","5","2000","1","695","8","1","3","5"
"307","25","22","50","230","false","25","false","10","8","500","30","false","280","85","35","50","15","1","5","2000","18","705","10","1","3","5"
"309","25","22","50","230","false","25","false","10","8","500","30","false","280","85","35","50","15","3","5","2000","6","695","10","1","3","5"
"308","25","22","50","230","false","25","false","10","8","500","30","false","280","85","35","50","15","2","5","2000","9","595","10","1","3","5"
"304","25","22","50","230","false","25","false","10","4","500","50","false","280","85","35","50","15","1","5","2000","4","890","10","1","3","5"
"311","25","22","50","230","false","25","false","10","8","500","40","false","280","85","35","50","15","2","5","2000","2","600","9","1","3","5"
"303","25","22","50","230","false","25","false","10","4","500","40","false","280","85","35","50","15","3","5","2000","188","2615","209","1","3","5"
"313","25","22","50","230","false","25","false","10","8","500","50","false","280","85","35","50","15","1","5","2000","3","700","10","1","3","5"
"306","25","22","50","230","false","25","false","10","4","500","50","false","280","85","35","50","15","3","5","2000","168","1975","10","1","3","5"
"316","25","22","50","230","false","25","false","10","10","500","30","false","280","85","35","50","15","1","5","2000","1","410","9","1","3","5"
"305","25","22","50","230","false","25","false","10","4","500","50","false","280","85","35","50","15","2","5","2000","185","2445","53","1","3","5"
"315","25","22","50","230","false","25","false","10","8","500","50","false","280","85","35","50","15","3","5","1956","0","460","12","1","3","5"
"312","25","22","50","230","false","25","false","10","8","500","40","false","280","85","35","50","15","3","5","2000","153","2105","10","1","3","5"
"317","25","22","50","230","false","25","false","10","10","500","30","false","280","85","35","50","15","2","5","2000","93","1315","10","1","3","5"
"314","25","22","50","230","false","25","false","10","8","500","50","false","280","85","35","50","15","2","5","2000","94","1475","10","1","3","5"
"318","25","22","50","230","false","25","false","10","10","500","30","false","280","85","35","50","15","3","5","1911","0","470","8","1","3","5"
"322","25","22","50","230","false","25","false","10","10","500","50","false","280","85","35","50","15","1","5","1816","0","465","14","1","3","5"
"319","25","22","50","230","false","25","false","10","10","500","40","false","280","85","35","50","15","1","5","2000","3","725","10","1","3","5"
"321","25","22","50","230","false","25","false","10","10","500","40","false","280","85","35","50","15","3","5","2000","61","1475","10","1","3","5"
"324","25","22","50","230","false","25","false","10","10","500","50","false","280","85","35","50","15","3","5","2000","5","665","10","1","3","5"
"320","25","22","50","230","false","25","false","10","10","500","40","false","280","85","35","50","15","2","5","2000","27","1240","10","1","3","5"
"333","25","22","150","230","false","25","false","4","4","500","50","false","280","85","35","50","15","3","5","1169","98","2840","2010","1","3","5"
"328","25","22","150","230","false","25","false","4","4","500","40","false","280","85","35","50","15","1","5","2000","18","910","10","1","3","5"
"325","25","22","150","230","false","25","false","4","4","500","30","false","280","85","35","50","15","1","5","2000","26","815","10","1","3","5"
"326","25","22","150","230","false","25","false","4","4","500","30","false","280","85","35","50","15","2","5","2000","142","1550","10","1","3","5"
"323","25","22","50","230","false","25","false","10","10","500","50","false","280","85","35","50","15","2","5","2000","83","1385","10","1","3","5"
"327","25","22","150","230","false","25","false","4","4","500","30","false","280","85","35","50","15","3","5","2000","145","2490","609","1","3","5"
"329","25","22","150","230","false","25","false","4","4","500","40","false","280","85","35","50","15","2","5","2000","126","1785","10","1","3","5"
"331","25","22","150","230","false","25","false","4","4","500","50","false","280","85","35","50","15","1","5","2000","4","760","10","1","3","5"
"330","25","22","150","230","false","25","false","4","4","500","40","false","280","85","35","50","15","3","5","2000","190","3470","1144","1","3","5"
"334","25","22","150","230","false","25","false","4","8","500","30","false","280","85","35","50","15","1","5","2000","4","665","10","1","3","5"
"335","25","22","150","230","false","25","false","4","8","500","30","false","280","85","35","50","15","2","5","2000","90","1430","10","1","3","5"
"332","25","22","150","230","false","25","false","4","4","500","50","false","280","85","35","50","15","2","5","2000","194","2125","10","1","3","5"
"336","25","22","150","230","false","25","false","4","8","500","30","false","280","85","35","50","15","3","5","2000","135","2075","10","1","3","5"
"338","25","22","150","230","false","25","false","4","8","500","40","false","280","85","35","50","15","2","5","2000","15","1040","10","1","3","5"
"337","25","22","150","230","false","25","false","4","8","500","40","false","280","85","35","50","15","1","5","2000","44","1060","10","1","3","5"
"343","25","22","150","230","false","25","false","4","10","500","30","false","280","85","35","50","15","1","5","2000","3","600","10","1","3","5"
"340","25","22","150","230","false","25","false","4","8","500","50","false","280","85","35","50","15","1","5","2000","26","795","10","1","3","5"
"345","25","22","150","230","false","25","false","4","10","500","30","false","280","85","35","50","15","3","5","2000","45","960","10","1","3","5"
"339","25","22","150","230","false","25","false","4","8","500","40","false","280","85","35","50","15","3","5","2000","109","1475","14","1","3","5"
"341","25","22","150","230","false","25","false","4","8","500","50","false","280","85","35","50","15","2","5","2000","98","1625","10","1","3","5"
"342","25","22","150","230","false","25","false","4","8","500","50","false","280","85","35","50","15","3","5","2000","76","1400","10","1","3","5"
"344","25","22","150","230","false","25","false","4","10","500","30","false","280","85","35","50","15","2","5","2000","141","1825","49","1","3","5"
"346","25","22","150","230","false","25","false","4","10","500","40","false","280","85","35","50","15","1","5","2000","37","1080","10","1","3","5"
"347","25","22","150","230","false","25","false","4","10","500","40","false","280","85","35","50","15","2","5","2000","97","1600","10","1","3","5"
"349","25","22","150","230","false","25","false","4","10","500","50","false","280","85","35","50","15","1","5","2000","11","730","10","1","3","5"
"348","25","22","150","230","false","25","false","4","10","500","40","false","280","85","35","50","15","3","5","2000","149","1925","10","1","3","5"
"352","25","22","150","230","false","25","false","8","4","500","30","false","280","85","35","50","15","1","5","2000","30","795","10","1","3","5"
"353","25","22","150","230","false","25","false","8","4","500","30","false","280","85","35","50","15","2","5","2000","26","825","10","1","3","5"
"350","25","22","150","230","false","25","false","4","10","500","50","false","280","85","35","50","15","2","5","2000","99","1575","25","1","3","5"
"354","25","22","150","230","false","25","false","8","4","500","30","false","280","85","35","50","15","3","5","2000","113","1875","10","1","3","5"
"355","25","22","150","230","false","25","false","8","4","500","40","false","280","85","35","50","15","1","5","2000","20","770","10","1","3","5"
"351","25","22","150","230","false","25","false","4","10","500","50","false","280","85","35","50","15","3","5","2000","178","2965","633","1","3","5"
"361","25","22","150","230","false","25","false","8","8","500","30","false","280","85","35","50","15","1","5","2000","0","525","9","1","3","5"
"356","25","22","150","230","false","25","false","8","4","500","40","false","280","85","35","50","15","2","5","2000","101","1520","10","1","3","5"
"357","25","22","150","230","false","25","false","8","4","500","40","false","280","85","35","50","15","3","5","2000","184","2280","36","1","3","5"
"360","25","22","150","230","false","25","false","8","4","500","50","false","280","85","35","50","15","3","5","2000","54","1165","10","1","3","5"
"362","25","22","150","230","false","25","false","8","8","500","30","false","280","85","35","50","15","2","5","2000","143","1600","10","1","3","5"
"358","25","22","150","230","false","25","false","8","4","500","50","false","280","85","35","50","15","1","5","2000","92","1455","10","1","3","5"
"359","25","22","150","230","false","25","false","8","4","500","50","false","280","85","35","50","15","2","5","2000","210","2965","319","1","3","5"
"367","25","22","150","230","false","25","false","8","8","500","50","false","280","85","35","50","15","1","5","1646","0","340","8","1","3","5"
"366","25","22","150","230","false","25","false","8","8","500","40","false","280","85","35","50","15","3","5","2000","6","530","10","1","3","5"
"364","25","22","150","230","false","25","false","8","8","500","40","false","280","85","35","50","15","1","5","2000","18","780","10","1","3","5"
"363","25","22","150","230","false","25","false","8","8","500","30","false","280","85","35","50","15","3","5","2000","146","2210","10","1","3","5"
"370","25","22","150","230","false","25","false","8","10","500","30","false","280","85","35","50","15","1","5","2000","4","600","10","1","3","5"
"365","25","22","150","230","false","25","false","8","8","500","40","false","280","85","35","50","15","2","5","2000","51","1120","10","1","3","5"
"368","25","22","150","230","false","25","false","8","8","500","50","false","280","85","35","50","15","2","5","2000","7","735","10","1","3","5"
"371","25","22","150","230","false","25","false","8","10","500","30","false","280","85","35","50","15","2","5","2000","11","370","10","1","3","5"
"373","25","22","150","230","false","25","false","8","10","500","40","false","280","85","35","50","15","1","5","1851","1","760","13","1","3","5"
"369","25","22","150","230","false","25","false","8","8","500","50","false","280","85","35","50","15","3","5","2000","167","2950","763","1","3","5"
"372","25","22","150","230","false","25","false","8","10","500","30","false","280","85","35","50","15","3","5","2000","21","870","10","1","3","5"
"374","25","22","150","230","false","25","false","8","10","500","40","false","280","85","35","50","15","2","5","1981","0","520","6","1","3","5"
"376","25","22","150","230","false","25","false","8","10","500","50","false","280","85","35","50","15","1","5","2000","20","695","10","1","3","5"
"379","25","22","150","230","false","25","false","10","4","500","30","false","280","85","35","50","15","1","5","2000","21","650","10","1","3","5"
"381","25","22","150","230","false","25","false","10","4","500","30","false","280","85","35","50","15","3","5","2000","12","435","10","1","3","5"
"375","25","22","150","230","false","25","false","8","10","500","40","false","280","85","35","50","15","3","5","2000","62","1290","10","1","3","5"
"382","25","22","150","230","false","25","false","10","4","500","40","false","280","85","35","50","15","1","5","2000","8","615","10","1","3","5"
"380","25","22","150","230","false","25","false","10","4","500","30","false","280","85","35","50","15","2","5","2000","137","1790","10","1","3","5"
"378","25","22","150","230","false","25","false","8","10","500","50","false","280","85","35","50","15","3","5","2000","181","3960","1648","1","3","5"
"377","25","22","150","230","false","25","false","8","10","500","50","false","280","85","35","50","15","2","5","2000","135","1840","10","1","3","5"
"385","25","22","150","230","false","25","false","10","4","500","50","false","280","85","35","50","15","1","5","2000","11","655","10","1","3","5"
"388","25","22","150","230","false","25","false","10","8","500","30","false","280","85","35","50","15","1","5","2000","9","625","10","1","3","5"
"383","25","22","150","230","false","25","false","10","4","500","40","false","280","85","35","50","15","2","5","2000","196","3490","1155","1","3","5"
"384","25","22","150","230","false","25","false","10","4","500","40","false","280","85","35","50","15","3","5","2000","86","1460","14","1","3","5"
"391","25","22","150","230","false","25","false","10","8","500","40","false","280","85","35","50","15","1","5","1876","0","400","6","1","3","5"
"386","25","22","150","230","false","25","false","10","4","500","50","false","280","85","35","50","15","2","5","2000","167","1930","10","1","3","5"
"390","25","22","150","230","false","25","false","10","8","500","30","false","280","85","35","50","15","3","5","2000","146","1920","10","1","3","5"
"387","25","22","150","230","false","25","false","10","4","500","50","false","280","85","35","50","15","3","5","2000","169","2100","10","1","3","5"
"389","25","22","150","230","false","25","false","10","8","500","30","false","280","85","35","50","15","2","5","2000","152","1965","10","1","3","5"
"397","25","22","150","230","false","25","false","10","10","500","30","false","280","85","35","50","15","1","5","1866","1","440","9","1","3","5"
"392","25","22","150","230","false","25","false","10","8","500","40","false","280","85","35","50","15","2","5","2000","107","1545","10","1","3","5"
"400","25","22","150","230","false","25","false","10","10","500","40","false","280","85","35","50","15","1","5","1716","0","335","9","1","3","5"
"394","25","22","150","230","false","25","false","10","8","500","50","false","280","85","35","50","15","1","5","2000","26","970","10","1","3","5"
"393","25","22","150","230","false","25","false","10","8","500","40","false","280","85","35","50","15","3","5","2000","8","990","10","1","3","5"
"395","25","22","150","230","false","25","false","10","8","500","50","false","280","85","35","50","15","2","5","2000","50","1220","10","1","3","5"
"396","25","22","150","230","false","25","false","10","8","500","50","false","280","85","35","50","15","3","5","2000","166","2275","120","1","3","5"
"398","25","22","150","230","false","25","false","10","10","500","30","false","280","85","35","50","15","2","5","2000","80","955","10","1","3","5"
"401","25","22","150","230","false","25","false","10","10","500","40","false","280","85","35","50","15","2","5","2000","9","855","10","1","3","5"
"399","25","22","150","230","false","25","false","10","10","500","30","false","280","85","35","50","15","3","5","2000","149","1695","10","1","3","5"
"402","25","22","150","230","false","25","false","10","10","500","40","false","280","85","35","50","15","3","5","2000","64","1370","10","1","3","5"
"403","25","22","150","230","false","25","false","10","10","500","50","false","280","85","35","50","15","1","5","2000","6","655","10","1","3","5"
"404","25","22","150","230","false","25","false","10","10","500","50","false","280","85","35","50","15","2","5","2000","17","980","10","1","3","5"
"408","25","22","200","230","false","25","false","4","4","500","30","false","280","85","35","50","15","3","5","2000","12","510","10","1","3","5"
"406","25","22","200","230","false","25","false","4","4","500","30","false","280","85","35","50","15","1","5","2000","53","890","10","1","3","5"
"407","25","22","200","230","false","25","false","4","4","500","30","false","280","85","35","50","15","2","5","2000","109","1435","10","1","3","5"
"405","25","22","150","230","false","25","false","10","10","500","50","false","280","85","35","50","15","3","5","2000","187","3910","1572","1","3","5"
"409","25","22","200","230","false","25","false","4","4","500","40","false","280","85","35","50","15","1","5","2000","35","1040","10","1","3","5"
"410","25","22","200","230","false","25","false","4","4","500","40","false","280","85","35","50","15","2","5","2000","124","1590","10","1","3","5"
"416","25","22","200","230","false","25","false","4","8","500","30","false","280","85","35","50","15","2","5","2000","30","675","10","1","3","5"
"415","25","22","200","230","false","25","false","4","8","500","30","false","280","85","35","50","15","1","5","2000","23","765","10","1","3","5"
"412","25","22","200","230","false","25","false","4","4","500","50","false","280","85","35","50","15","1","5","2000","77","1380","10","1","3","5"
"411","25","22","200","230","false","25","false","4","4","500","40","false","280","85","35","50","15","3","5","2000","199","3070","699","1","3","5"
"413","25","22","200","230","false","25","false","4","4","500","50","false","280","85","35","50","15","2","5","2000","180","2545","263","1","3","5"
"417","25","22","200","230","false","25","false","4","8","500","30","false","280","85","35","50","15","3","5","2000","70","1140","10","1","3","5"
"414","25","22","200","230","false","25","false","4","4","500","50","false","280","85","35","50","15","3","5","2000","171","2380","10","1","3","5"
"418","25","22","200","230","false","25","false","4","8","500","40","false","280","85","35","50","15","1","5","2000","20","800","10","1","3","5"
"421","25","22","200","230","false","25","false","4","8","500","50","false","280","85","35","50","15","1","5","2000","12","855","10","1","3","5"
"419","25","22","200","230","false","25","false","4","8","500","40","false","280","85","35","50","15","2","5","2000","125","1645","10","1","3","5"
"424","25","22","200","230","false","25","false","4","10","500","30","false","280","85","35","50","15","1","5","2000","66","855","10","1","3","5"
"420","25","22","200","230","false","25","false","4","8","500","40","false","280","85","35","50","15","3","5","2000","168","2045","10","1","3","5"
"426","25","22","200","230","false","25","false","4","10","500","30","false","280","85","35","50","15","3","5","2000","94","1405","10","1","3","5"
"427","25","22","200","230","false","25","false","4","10","500","40","false","280","85","35","50","15","1","5","2000","7","635","10","1","3","5"
"425","25","22","200","230","false","25","false","4","10","500","30","false","280","85","35","50","15","2","5","2000","131","1610","10","1","3","5"
"422","25","22","200","230","false","25","false","4","8","500","50","false","280","85","35","50","15","2","5","2000","190","2730","368","1","3","5"
"423","25","22","200","230","false","25","false","4","8","500","50","false","280","85","35","50","15","3","5","2000","129","1635","10","1","3","5"
"430","25","22","200","230","false","25","false","4","10","500","50","false","280","85","35","50","15","1","5","2000","13","725","10","1","3","5"
"433","25","22","200","230","false","25","false","8","4","500","30","false","280","85","35","50","15","1","5","2000","18","685","10","1","3","5"
"428","25","22","200","230","false","25","false","4","10","500","40","false","280","85","35","50","15","2","5","2000","52","1080","10","1","3","5"
"429","25","22","200","230","false","25","false","4","10","500","40","false","280","85","35","50","15","3","5","2000","70","1220","10","1","3","5"
"431","25","22","200","230","false","25","false","4","10","500","50","false","280","85","35","50","15","2","5","2000","153","1970","10","1","3","5"
"435","25","22","200","230","false","25","false","8","4","500","30","false","280","85","35","50","15","3","5","2000","142","1730","10","1","3","5"
"432","25","22","200","230","false","25","false","4","10","500","50","false","280","85","35","50","15","3","5","2000","127","2115","10","1","3","5"
"434","25","22","200","230","false","25","false","8","4","500","30","false","280","85","35","50","15","2","5","2000","167","2210","126","1","3","5"
"436","25","22","200","230","false","25","false","8","4","500","40","false","280","85","35","50","15","1","5","2000","4","755","10","1","3","5"
"440","25","22","200","230","false","25","false","8","4","500","50","false","280","85","35","50","15","2","5","2000","24","715","10","1","3","5"
"439","25","22","200","230","false","25","false","8","4","500","50","false","280","85","35","50","15","1","5","2000","8","685","10","1","3","5"
"442","25","22","200","230","false","25","false","8","8","500","30","false","280","85","35","50","15","1","5","2000","4","475","10","1","3","5"
"437","25","22","200","230","false","25","false","8","4","500","40","false","280","85","35","50","15","2","5","2000","182","2135","10","1","3","5"
"443","25","22","200","230","false","25","false","8","8","500","30","false","280","85","35","50","15","2","5","2000","69","980","10","1","3","5"
"438","25","22","200","230","false","25","false","8","4","500","40","false","280","85","35","50","15","3","5","2000","154","1890","10","1","3","5"
"441","25","22","200","230","false","25","false","8","4","500","50","false","280","85","35","50","15","3","5","2000","114","1420","20","1","3","5"
"445","25","22","200","230","false","25","false","8","8","500","40","false","280","85","35","50","15","1","5","2000","2","710","9","1","3","5"
"444","25","22","200","230","false","25","false","8","8","500","30","false","280","85","35","50","15","3","5","2000","54","930","10","1","3","5"
"451","25","22","200","230","false","25","false","8","10","500","30","false","280","85","35","50","15","1","5","2000","7","295","10","1","3","5"
"448","25","22","200","230","false","25","false","8","8","500","50","false","280","85","35","50","15","1","5","2000","2","645","10","1","3","5"
"446","25","22","200","230","false","25","false","8","8","500","40","false","280","85","35","50","15","2","5","2000","174","1995","24","1","3","5"
"454","25","22","200","230","false","25","false","8","10","500","40","false","280","85","35","50","15","1","5","2000","2","395","10","1","3","5"
